,Label,nb_pixels
18858,Gravel,898883
18859,Sugar,466312
18860,Fish,0
18861,Flower,438214
18862,Gravel,652040
18863,Sugar,0
18864,Fish,0
18865,Flower,0
18866,Gravel,0
18867,Sugar,188840
18868,Fish,1001577
18869,Flower,0
18870,Gravel,1789489
18871,Sugar,0
18872,Fish,0
18873,Flower,0
18874,Gravel,0
18875,Sugar,927604
18876,Fish,0
18877,Flower,1345304
18878,Gravel,0
18879,Sugar,0
18880,Fish,1038580
18881,Flower,0
18882,Gravel,885576
18883,Sugar,1292643
18884,Fish,0
18885,Flower,0
18886,Gravel,0
18887,Sugar,1823996
18888,Fish,0
18889,Flower,0
18890,Gravel,1066101
18891,Sugar,207682
18892,Fish,0
18893,Flower,0
18894,Gravel,2463906
18895,Sugar,0
18896,Fish,928619
18897,Flower,681581
18898,Gravel,0
18899,Sugar,0
18900,Fish,628121
18901,Flower,0
18902,Gravel,0
18903,Sugar,0
18904,Fish,823005
18905,Flower,540874
18906,Gravel,774118
18907,Sugar,361085
18908,Fish,1116291
18909,Flower,302684
18910,Gravel,866647
18911,Sugar,765692
18912,Fish,819653
18913,Flower,651879
18914,Gravel,0
18915,Sugar,215818
18916,Fish,1054642
18917,Flower,0
18918,Gravel,1322369
18919,Sugar,0
18920,Fish,0
18921,Flower,0
18922,Gravel,932281
18923,Sugar,616696
18924,Fish,907433
18925,Flower,0
18926,Gravel,0
18927,Sugar,573884
18928,Fish,0
18929,Flower,1058850
18930,Gravel,625456
18931,Sugar,806348
18932,Fish,1152817
18933,Flower,0
18934,Gravel,0
18935,Sugar,744132
18936,Fish,0
18937,Flower,0
18938,Gravel,905966
18939,Sugar,627664
18940,Fish,0
18941,Flower,0
18942,Gravel,666536
18943,Sugar,87900
18944,Fish,0
18945,Flower,997825
18946,Gravel,0
18947,Sugar,316762
18948,Fish,876667
18949,Flower,448612
18950,Gravel,225986
18951,Sugar,0
18952,Fish,0
18953,Flower,0
18954,Gravel,1472293
18955,Sugar,0
18956,Fish,0
18957,Flower,1516502
18958,Gravel,0
18959,Sugar,0
18960,Fish,0
18961,Flower,118943
18962,Gravel,444258
18963,Sugar,938836
18964,Fish,0
18965,Flower,0
18966,Gravel,1191147
18967,Sugar,0
18968,Fish,0
18969,Flower,0
18970,Gravel,0
18971,Sugar,949487
18972,Fish,0
18973,Flower,0
18974,Gravel,0
18975,Sugar,308142
18976,Fish,0
18977,Flower,0
18978,Gravel,847225
18979,Sugar,261393
18980,Fish,1847379
18981,Flower,0
18982,Gravel,0
18983,Sugar,2376925
18984,Fish,0
18985,Flower,0
18986,Gravel,680929
18987,Sugar,0
18988,Fish,0
18989,Flower,540176
18990,Gravel,0
18991,Sugar,0
18992,Fish,229708
18993,Flower,436540
18994,Gravel,196920
18995,Sugar,648544
18996,Fish,0
18997,Flower,364496
18998,Gravel,1074326
18999,Sugar,0
19000,Fish,625589
19001,Flower,0
19002,Gravel,1512845
19003,Sugar,1801072
19004,Fish,583950
19005,Flower,1556962
19006,Gravel,608040
19007,Sugar,0
19008,Fish,0
19009,Flower,0
19010,Gravel,1375888
19011,Sugar,639845
19012,Fish,0
19013,Flower,0
19014,Gravel,442538
19015,Sugar,718615
19016,Fish,0
19017,Flower,1547492
19018,Gravel,0
19019,Sugar,1123760
19020,Fish,579155
19021,Flower,0
19022,Gravel,0
19023,Sugar,223584
19024,Fish,0
19025,Flower,1392669
19026,Gravel,0
19027,Sugar,0
19028,Fish,538861
19029,Flower,0
19030,Gravel,395624
19031,Sugar,731524
19032,Fish,1590565
19033,Flower,0
19034,Gravel,0
19035,Sugar,2389165
19036,Fish,810311
19037,Flower,2186458
19038,Gravel,0
19039,Sugar,0
19040,Fish,0
19041,Flower,0
19042,Gravel,366990
19043,Sugar,1675391
19044,Fish,531839
19045,Flower,1300303
19046,Gravel,0
19047,Sugar,0
19048,Fish,1349188
19049,Flower,0
19050,Gravel,1532075
19051,Sugar,0
19052,Fish,0
19053,Flower,0
19054,Gravel,906430
19055,Sugar,0
19056,Fish,0
19057,Flower,1589182
19058,Gravel,0
19059,Sugar,0
19060,Fish,0
19061,Flower,0
19062,Gravel,2592200
19063,Sugar,0
19064,Fish,0
19065,Flower,1002458
19066,Gravel,614827
19067,Sugar,751519
19068,Fish,281953
19069,Flower,0
19070,Gravel,2106070
19071,Sugar,0
19072,Fish,763531
19073,Flower,249084
19074,Gravel,428315
19075,Sugar,0
19076,Fish,188717
19077,Flower,929856
19078,Gravel,0
19079,Sugar,301171
19080,Fish,798320
19081,Flower,0
19082,Gravel,1722807
19083,Sugar,0
19084,Fish,0
19085,Flower,0
19086,Gravel,637500
19087,Sugar,0
19088,Fish,230340
19089,Flower,1151520
19090,Gravel,0
19091,Sugar,0
19092,Fish,570951
19093,Flower,0
19094,Gravel,0
19095,Sugar,799342
19096,Fish,1079760
19097,Flower,0
19098,Gravel,0
19099,Sugar,560136
19100,Fish,0
19101,Flower,0
19102,Gravel,780692
19103,Sugar,373932
19104,Fish,0
19105,Flower,2607805
19106,Gravel,0
19107,Sugar,0
19108,Fish,1552413
19109,Flower,0
19110,Gravel,0
19111,Sugar,1564420
19112,Fish,0
19113,Flower,0
19114,Gravel,476210
19115,Sugar,0
19116,Fish,0
19117,Flower,0
19118,Gravel,1945273
19119,Sugar,0
19120,Fish,0
19121,Flower,0
19122,Gravel,0
19123,Sugar,271138
19124,Fish,928834
19125,Flower,493664
19126,Gravel,0
19127,Sugar,131252
19128,Fish,191883
19129,Flower,0
19130,Gravel,0
19131,Sugar,0
19132,Fish,147232
19133,Flower,0
19134,Gravel,380548
19135,Sugar,1350426
19136,Fish,891813
19137,Flower,700933
19138,Gravel,0
19139,Sugar,0
19140,Fish,578243
19141,Flower,0
19142,Gravel,790774
19143,Sugar,1086167
19144,Fish,0
19145,Flower,182385
19146,Gravel,294512
19147,Sugar,0
19148,Fish,0
19149,Flower,0
19150,Gravel,0
19151,Sugar,365716
19152,Fish,1863688
19153,Flower,0
19154,Gravel,1230757
19155,Sugar,0
19156,Fish,0
19157,Flower,0
19158,Gravel,798735
19159,Sugar,0
19160,Fish,0
19161,Flower,0
19162,Gravel,0
19163,Sugar,1789149
19164,Fish,0
19165,Flower,1502386
19166,Gravel,0
19167,Sugar,619950
19168,Fish,490755
19169,Flower,0
19170,Gravel,0
19171,Sugar,588806
19172,Fish,1770417
19173,Flower,1328337
19174,Gravel,279046
19175,Sugar,0
19176,Fish,123092
19177,Flower,0
19178,Gravel,288768
19179,Sugar,1070634
19180,Fish,570825
19181,Flower,0
19182,Gravel,0
19183,Sugar,0
19184,Fish,0
19185,Flower,0
19186,Gravel,959499
19187,Sugar,1375030
19188,Fish,0
19189,Flower,0
19190,Gravel,1880632
19191,Sugar,0
19192,Fish,0
19193,Flower,39600
19194,Gravel,532055
19195,Sugar,1236001
19196,Fish,0
19197,Flower,0
19198,Gravel,0
19199,Sugar,671033
19200,Fish,0
19201,Flower,0
19202,Gravel,1645669
19203,Sugar,0
19204,Fish,637146
19205,Flower,849702
19206,Gravel,668924
19207,Sugar,0
19208,Fish,0
19209,Flower,0
19210,Gravel,0
19211,Sugar,896981
19212,Fish,1073073
19213,Flower,0
19214,Gravel,529419
19215,Sugar,384812
19216,Fish,0
19217,Flower,2425788
19218,Gravel,0
19219,Sugar,0
19220,Fish,845854
19221,Flower,0
19222,Gravel,155783
19223,Sugar,956139
19224,Fish,0
19225,Flower,631466
19226,Gravel,88969
19227,Sugar,0
19228,Fish,1031661
19229,Flower,1193864
19230,Gravel,565613
19231,Sugar,0
19232,Fish,1241941
19233,Flower,1171111
19234,Gravel,0
19235,Sugar,0
19236,Fish,0
19237,Flower,313403
19238,Gravel,0
19239,Sugar,0
19240,Fish,0
19241,Flower,1210070
19242,Gravel,951334
19243,Sugar,236558
19244,Fish,512747
19245,Flower,944526
19246,Gravel,519771
19247,Sugar,0
19248,Fish,769662
19249,Flower,0
19250,Gravel,473737
19251,Sugar,369846
19252,Fish,975834
19253,Flower,769635
19254,Gravel,0
19255,Sugar,254670
19256,Fish,0
19257,Flower,0
19258,Gravel,406006
19259,Sugar,585297
19260,Fish,535787
19261,Flower,0
19262,Gravel,0
19263,Sugar,1750759
19264,Fish,1445785
19265,Flower,0
19266,Gravel,0
19267,Sugar,370468
19268,Fish,0
19269,Flower,1049304
19270,Gravel,201408
19271,Sugar,0
19272,Fish,568977
19273,Flower,0
19274,Gravel,327141
19275,Sugar,1536543
19276,Fish,0
19277,Flower,560216
19278,Gravel,756874
19279,Sugar,0
19280,Fish,0
19281,Flower,1323202
19282,Gravel,0
19283,Sugar,402022
19284,Fish,384649
19285,Flower,0
19286,Gravel,605133
19287,Sugar,2149925
19288,Fish,0
19289,Flower,0
19290,Gravel,0
19291,Sugar,1925315
19292,Fish,0
19293,Flower,0
19294,Gravel,761468
19295,Sugar,0
19296,Fish,1286334
19297,Flower,1755603
19298,Gravel,847242
19299,Sugar,0
19300,Fish,0
19301,Flower,1318386
19302,Gravel,0
19303,Sugar,823711
19304,Fish,494098
19305,Flower,0
19306,Gravel,0
19307,Sugar,683582
19308,Fish,0
19309,Flower,0
19310,Gravel,881535
19311,Sugar,0
19312,Fish,0
19313,Flower,2259357
19314,Gravel,0
19315,Sugar,836537
19316,Fish,238000
19317,Flower,671772
19318,Gravel,1187118
19319,Sugar,577902
19320,Fish,581132
19321,Flower,0
19322,Gravel,0
19323,Sugar,0
19324,Fish,0
19325,Flower,0
19326,Gravel,0
19327,Sugar,596399
19328,Fish,487143
19329,Flower,1123558
19330,Gravel,0
19331,Sugar,273378
19332,Fish,482484
19333,Flower,0
19334,Gravel,0
19335,Sugar,0
19336,Fish,155343
19337,Flower,1042791
19338,Gravel,304444
19339,Sugar,550318
19340,Fish,344434
19341,Flower,2003550
19342,Gravel,0
19343,Sugar,0
19344,Fish,877315
19345,Flower,0
19346,Gravel,1650088
19347,Sugar,2331577
19348,Fish,1291882
19349,Flower,0
19350,Gravel,338574
19351,Sugar,271171
19352,Fish,1104437
19353,Flower,528043
19354,Gravel,0
19355,Sugar,0
19356,Fish,0
19357,Flower,749752
19358,Gravel,0
19359,Sugar,216354
19360,Fish,0
19361,Flower,1816121
19362,Gravel,0
19363,Sugar,0
19364,Fish,1517645
19365,Flower,419616
19366,Gravel,0
19367,Sugar,0
19368,Fish,865481
19369,Flower,1103467
19370,Gravel,422197
19371,Sugar,1020291
19372,Fish,0
19373,Flower,0
19374,Gravel,344393
19375,Sugar,136150
19376,Fish,1095933
19377,Flower,0
19378,Gravel,177228
19379,Sugar,175349
19380,Fish,231655
19381,Flower,1006506
19382,Gravel,0
19383,Sugar,0
19384,Fish,1020694
19385,Flower,546414
19386,Gravel,0
19387,Sugar,0
19388,Fish,369673
19389,Flower,0
19390,Gravel,0
19391,Sugar,1080206
19392,Fish,680504
19393,Flower,1417117
19394,Gravel,0
19395,Sugar,0
19396,Fish,1018926
19397,Flower,426861
19398,Gravel,0
19399,Sugar,0
19400,Fish,267195
19401,Flower,0
19402,Gravel,793456
19403,Sugar,90012
19404,Fish,505627
19405,Flower,0
19406,Gravel,501407
19407,Sugar,991587
19408,Fish,0
19409,Flower,0
19410,Gravel,271029
19411,Sugar,535182
19412,Fish,0
19413,Flower,0
19414,Gravel,460235
19415,Sugar,232920
19416,Fish,1169014
19417,Flower,0
19418,Gravel,105413
19419,Sugar,415426
19420,Fish,0
19421,Flower,0
19422,Gravel,1013737
19423,Sugar,802240
19424,Fish,0
19425,Flower,0
19426,Gravel,2208014
19427,Sugar,872249
19428,Fish,0
19429,Flower,0
19430,Gravel,0
19431,Sugar,743213
19432,Fish,556039
19433,Flower,1007370
19434,Gravel,0
19435,Sugar,0
19436,Fish,2091090
19437,Flower,0
19438,Gravel,0
19439,Sugar,925400
19440,Fish,0
19441,Flower,0
19442,Gravel,0
19443,Sugar,552595
19444,Fish,0
19445,Flower,1844352
19446,Gravel,0
19447,Sugar,0
19448,Fish,0
19449,Flower,664138
19450,Gravel,1691327
19451,Sugar,0
19452,Fish,0
19453,Flower,0
19454,Gravel,645580
19455,Sugar,367257
19456,Fish,846161
19457,Flower,0
19458,Gravel,0
19459,Sugar,0
19460,Fish,808111
19461,Flower,0
19462,Gravel,0
19463,Sugar,1050931
19464,Fish,0
19465,Flower,0
19466,Gravel,0
19467,Sugar,883004
19468,Fish,1078447
19469,Flower,0
19470,Gravel,2518884
19471,Sugar,585690
19472,Fish,0
19473,Flower,452607
19474,Gravel,299925
19475,Sugar,0
19476,Fish,487472
19477,Flower,1833351
19478,Gravel,0
19479,Sugar,0
19480,Fish,273305
19481,Flower,598627
19482,Gravel,0
19483,Sugar,1186369
19484,Fish,264129
19485,Flower,0
19486,Gravel,243176
19487,Sugar,0
19488,Fish,0
19489,Flower,1664209
19490,Gravel,1018149
19491,Sugar,0
19492,Fish,210120
19493,Flower,0
19494,Gravel,0
19495,Sugar,0
19496,Fish,0
19497,Flower,0
19498,Gravel,1875528
19499,Sugar,149142
19500,Fish,0
19501,Flower,0
19502,Gravel,1367786
19503,Sugar,1331697
19504,Fish,1987828
19505,Flower,450091
19506,Gravel,0
19507,Sugar,1087785
19508,Fish,0
19509,Flower,0
19510,Gravel,512986
19511,Sugar,396804
19512,Fish,793627
19513,Flower,1043163
19514,Gravel,0
19515,Sugar,0
19516,Fish,0
19517,Flower,0
19518,Gravel,684881
19519,Sugar,0
19520,Fish,0
19521,Flower,827170
19522,Gravel,0
19523,Sugar,0
19524,Fish,799952
19525,Flower,0
19526,Gravel,0
19527,Sugar,331235
19528,Fish,1220539
19529,Flower,0
19530,Gravel,0
19531,Sugar,1202360
19532,Fish,296670
19533,Flower,889643
19534,Gravel,104846
19535,Sugar,649500
19536,Fish,823137
19537,Flower,0
19538,Gravel,0
19539,Sugar,0
19540,Fish,718935
19541,Flower,0
19542,Gravel,2042982
19543,Sugar,0
19544,Fish,0
19545,Flower,0
19546,Gravel,0
19547,Sugar,1321056
19548,Fish,0
19549,Flower,1828175
19550,Gravel,0
19551,Sugar,0
19552,Fish,0
19553,Flower,1615572
19554,Gravel,391732
19555,Sugar,288548
19556,Fish,0
19557,Flower,0
19558,Gravel,814891
19559,Sugar,1404848
19560,Fish,1258518
19561,Flower,520009
19562,Gravel,0
19563,Sugar,0
19564,Fish,109440
19565,Flower,774719
19566,Gravel,0
19567,Sugar,622553
19568,Fish,0
19569,Flower,325521
19570,Gravel,0
19571,Sugar,973639
19572,Fish,808369
19573,Flower,0
19574,Gravel,0
19575,Sugar,469565
19576,Fish,0
19577,Flower,0
19578,Gravel,659897
19579,Sugar,1115003
19580,Fish,1395002
19581,Flower,0
19582,Gravel,0
19583,Sugar,1099245
19584,Fish,0
19585,Flower,152290
19586,Gravel,286620
19587,Sugar,0
19588,Fish,0
19589,Flower,0
19590,Gravel,543177
19591,Sugar,1615482
19592,Fish,836976
19593,Flower,0
19594,Gravel,2168071
19595,Sugar,0
19596,Fish,0
19597,Flower,362520
19598,Gravel,911061
19599,Sugar,1263217
19600,Fish,163600
19601,Flower,0
19602,Gravel,1006677
19603,Sugar,63156
19604,Fish,0
19605,Flower,503667
19606,Gravel,1824787
19607,Sugar,906468
19608,Fish,0
19609,Flower,0
19610,Gravel,401241
19611,Sugar,1797446
19612,Fish,0
19613,Flower,0
19614,Gravel,0
19615,Sugar,1187377
19616,Fish,1275774
19617,Flower,0
19618,Gravel,0
19619,Sugar,0
19620,Fish,288625
19621,Flower,930917
19622,Gravel,283553
19623,Sugar,503265
19624,Fish,133364
19625,Flower,0
19626,Gravel,0
19627,Sugar,1630691
19628,Fish,0
19629,Flower,274522
19630,Gravel,0
19631,Sugar,306761
19632,Fish,1024638
19633,Flower,0
19634,Gravel,704492
19635,Sugar,654209
19636,Fish,0
19637,Flower,1420077
19638,Gravel,0
19639,Sugar,451267
19640,Fish,0
19641,Flower,338266
19642,Gravel,620391
19643,Sugar,1200564
19644,Fish,872755
19645,Flower,1004581
19646,Gravel,0
19647,Sugar,0
19648,Fish,0
19649,Flower,1036484
19650,Gravel,0
19651,Sugar,0
19652,Fish,294124
19653,Flower,0
19654,Gravel,0
19655,Sugar,0
19656,Fish,165600
19657,Flower,581855
19658,Gravel,943248
19659,Sugar,1080889
19660,Fish,916401
19661,Flower,0
19662,Gravel,1551590
19663,Sugar,453038
19664,Fish,0
19665,Flower,147266
19666,Gravel,394510
19667,Sugar,823916
19668,Fish,0
19669,Flower,544252
19670,Gravel,574029
19671,Sugar,757500
19672,Fish,0
19673,Flower,0
19674,Gravel,225481
19675,Sugar,786695
19676,Fish,0
19677,Flower,1700656
19678,Gravel,0
19679,Sugar,0
19680,Fish,629771
19681,Flower,1542573
19682,Gravel,712234
19683,Sugar,0
19684,Fish,0
19685,Flower,0
19686,Gravel,677282
19687,Sugar,0
19688,Fish,0
19689,Flower,1132003
19690,Gravel,1817810
19691,Sugar,0
19692,Fish,0
19693,Flower,920865
19694,Gravel,0
19695,Sugar,0
19696,Fish,0
19697,Flower,582769
19698,Gravel,221686
19699,Sugar,1216167
19700,Fish,294604
19701,Flower,0
19702,Gravel,1364936
19703,Sugar,370475
19704,Fish,506516
19705,Flower,0
19706,Gravel,761224
19707,Sugar,474637
19708,Fish,0
19709,Flower,0
19710,Gravel,2076147
19711,Sugar,1440768
19712,Fish,1201617
19713,Flower,0
19714,Gravel,0
19715,Sugar,116708
19716,Fish,0
19717,Flower,0
19718,Gravel,647114
19719,Sugar,1117363
19720,Fish,785907
19721,Flower,0
19722,Gravel,481173
19723,Sugar,0
19724,Fish,739779
19725,Flower,0
19726,Gravel,0
19727,Sugar,0
19728,Fish,705005
19729,Flower,1196020
19730,Gravel,742961
19731,Sugar,826334
19732,Fish,0
19733,Flower,0
19734,Gravel,0
19735,Sugar,547520
19736,Fish,0
19737,Flower,0
19738,Gravel,2595570
19739,Sugar,679154
19740,Fish,0
19741,Flower,0
19742,Gravel,0
19743,Sugar,177251
19744,Fish,418065
19745,Flower,446077
19746,Gravel,0
19747,Sugar,720175
19748,Fish,2529546
19749,Flower,0
19750,Gravel,0
19751,Sugar,579013
19752,Fish,0
19753,Flower,2804128
19754,Gravel,0
19755,Sugar,0
19756,Fish,0
19757,Flower,1340870
19758,Gravel,0
19759,Sugar,580447
19760,Fish,906660
19761,Flower,0
19762,Gravel,0
19763,Sugar,0
19764,Fish,0
19765,Flower,0
19766,Gravel,1711175
19767,Sugar,0
19768,Fish,0
19769,Flower,0
19770,Gravel,2139416
19771,Sugar,0
19772,Fish,0
19773,Flower,924051
19774,Gravel,0
19775,Sugar,633835
19776,Fish,863492
19777,Flower,697140
19778,Gravel,946671
19779,Sugar,0
19780,Fish,0
19781,Flower,0
19782,Gravel,890520
19783,Sugar,662532
19784,Fish,356067
19785,Flower,0
19786,Gravel,0
19787,Sugar,979164
19788,Fish,0
19789,Flower,0
19790,Gravel,1392384
19791,Sugar,2090330
19792,Fish,0
19793,Flower,0
19794,Gravel,747019
19795,Sugar,1054193
19796,Fish,2744133
19797,Flower,0
19798,Gravel,1215181
19799,Sugar,524535
19800,Fish,1242464
19801,Flower,0
19802,Gravel,978400
19803,Sugar,137142
19804,Fish,0
19805,Flower,1096359
19806,Gravel,0
19807,Sugar,941871
19808,Fish,0
19809,Flower,0
19810,Gravel,1104311
19811,Sugar,0
19812,Fish,740810
19813,Flower,0
19814,Gravel,939550
19815,Sugar,1122490
19816,Fish,0
19817,Flower,799131
19818,Gravel,804425
19819,Sugar,468664
19820,Fish,377879
19821,Flower,450205
19822,Gravel,1166050
19823,Sugar,718572
19824,Fish,0
19825,Flower,0
19826,Gravel,1121226
19827,Sugar,349853
19828,Fish,1987517
19829,Flower,538008
19830,Gravel,0
19831,Sugar,0
19832,Fish,0
19833,Flower,697709
19834,Gravel,0
19835,Sugar,232670
19836,Fish,0
19837,Flower,0
19838,Gravel,1808544
19839,Sugar,632083
19840,Fish,0
19841,Flower,0
19842,Gravel,443376
19843,Sugar,0
19844,Fish,0
19845,Flower,1685544
19846,Gravel,2629299
19847,Sugar,0
19848,Fish,887588
19849,Flower,1024765
19850,Gravel,0
19851,Sugar,442236
19852,Fish,493375
19853,Flower,0
19854,Gravel,621526
19855,Sugar,1225339
19856,Fish,1165919
19857,Flower,615015
19858,Gravel,0
19859,Sugar,0
19860,Fish,0
19861,Flower,1621350
19862,Gravel,298611
19863,Sugar,957873
19864,Fish,0
19865,Flower,0
19866,Gravel,0
19867,Sugar,488024
19868,Fish,0
19869,Flower,0
19870,Gravel,988564
19871,Sugar,0
19872,Fish,1767973
19873,Flower,1382260
19874,Gravel,0
19875,Sugar,262522
19876,Fish,2721345
19877,Flower,0
19878,Gravel,0
19879,Sugar,231990
19880,Fish,0
19881,Flower,0
19882,Gravel,2257969
19883,Sugar,392406
19884,Fish,365111
19885,Flower,0
19886,Gravel,1156832
19887,Sugar,0
19888,Fish,0
19889,Flower,500446
19890,Gravel,0
19891,Sugar,578011
19892,Fish,0
19893,Flower,0
19894,Gravel,0
19895,Sugar,1141097
19896,Fish,0
19897,Flower,1475032
19898,Gravel,0
19899,Sugar,0
19900,Fish,0
19901,Flower,0
19902,Gravel,2064548
19903,Sugar,653867
19904,Fish,0
19905,Flower,1535895
19906,Gravel,0
19907,Sugar,0
19908,Fish,1180867
19909,Flower,320015
19910,Gravel,772322
19911,Sugar,0
19912,Fish,0
19913,Flower,406077
19914,Gravel,0
19915,Sugar,990811
19916,Fish,0
19917,Flower,859792
19918,Gravel,487040
19919,Sugar,0
19920,Fish,1019663
19921,Flower,909283
19922,Gravel,0
19923,Sugar,0
19924,Fish,1165143
19925,Flower,0
19926,Gravel,423405
19927,Sugar,0
19928,Fish,882165
19929,Flower,0
19930,Gravel,309760
19931,Sugar,400236
19932,Fish,1011548
19933,Flower,0
19934,Gravel,367566
19935,Sugar,324000
19936,Fish,0
19937,Flower,0
19938,Gravel,0
19939,Sugar,327634
19940,Fish,728832
19941,Flower,0
19942,Gravel,1289359
19943,Sugar,418080
19944,Fish,0
19945,Flower,646305
19946,Gravel,1096884
19947,Sugar,529248
19948,Fish,0
19949,Flower,537465
19950,Gravel,723390
19951,Sugar,494912
19952,Fish,116935
19953,Flower,0
19954,Gravel,0
19955,Sugar,356394
19956,Fish,1356374
19957,Flower,0
19958,Gravel,223850
19959,Sugar,652222
19960,Fish,0
19961,Flower,0
19962,Gravel,1613109
19963,Sugar,570506
19964,Fish,0
19965,Flower,1470926
19966,Gravel,0
19967,Sugar,0
19968,Fish,722766
19969,Flower,0
19970,Gravel,0
19971,Sugar,788206
19972,Fish,504594
19973,Flower,615070
19974,Gravel,0
19975,Sugar,1129705
19976,Fish,170181
19977,Flower,0
19978,Gravel,0
19979,Sugar,827810
19980,Fish,1017980
19981,Flower,0
19982,Gravel,558259
19983,Sugar,513422
19984,Fish,1296187
19985,Flower,0
19986,Gravel,1073237
19987,Sugar,437296
19988,Fish,1373734
19989,Flower,0
19990,Gravel,435877
19991,Sugar,381024
19992,Fish,1354671
19993,Flower,0
19994,Gravel,404784
19995,Sugar,674106
19996,Fish,0
19997,Flower,1621511
19998,Gravel,0
19999,Sugar,0
20000,Fish,0
20001,Flower,1966024
20002,Gravel,0
20003,Sugar,0
20004,Fish,0
20005,Flower,435048
20006,Gravel,277160
20007,Sugar,1099570
20008,Fish,1317314
20009,Flower,402454
20010,Gravel,624941
20011,Sugar,0
20012,Fish,0
20013,Flower,452762
20014,Gravel,0
20015,Sugar,442928
20016,Fish,0
20017,Flower,1337172
20018,Gravel,0
20019,Sugar,447652
20020,Fish,0
20021,Flower,812326
20022,Gravel,0
20023,Sugar,0
20024,Fish,334468
20025,Flower,0
20026,Gravel,0
20027,Sugar,978751
20028,Fish,0
20029,Flower,1796537
20030,Gravel,0
20031,Sugar,769979
20032,Fish,0
20033,Flower,0
20034,Gravel,0
20035,Sugar,365483
20036,Fish,0
20037,Flower,349022
20038,Gravel,346374
20039,Sugar,431098
20040,Fish,1116578
20041,Flower,0
20042,Gravel,0
20043,Sugar,365914
20044,Fish,0
20045,Flower,0
20046,Gravel,0
20047,Sugar,478065
20048,Fish,0
20049,Flower,948678
20050,Gravel,0
20051,Sugar,1691084
20052,Fish,354413
20053,Flower,0
20054,Gravel,214461
20055,Sugar,233058
20056,Fish,0
20057,Flower,0
20058,Gravel,0
20059,Sugar,1845229
20060,Fish,0
20061,Flower,716199
20062,Gravel,0
20063,Sugar,0
20064,Fish,846450
20065,Flower,0
20066,Gravel,148778
20067,Sugar,829994
20068,Fish,0
20069,Flower,642703
20070,Gravel,0
20071,Sugar,781714
20072,Fish,0
20073,Flower,0
20074,Gravel,475485
20075,Sugar,542755
20076,Fish,329411
20077,Flower,501646
20078,Gravel,0
20079,Sugar,210888
20080,Fish,0
20081,Flower,0
20082,Gravel,681335
20083,Sugar,222640
20084,Fish,0
20085,Flower,2163802
20086,Gravel,0
20087,Sugar,0
20088,Fish,157601
20089,Flower,0
20090,Gravel,963930
20091,Sugar,988069
20092,Fish,0
20093,Flower,0
20094,Gravel,215600
20095,Sugar,1197992
20096,Fish,0
20097,Flower,0
20098,Gravel,0
20099,Sugar,780090
20100,Fish,568277
20101,Flower,0
20102,Gravel,498999
20103,Sugar,143764
20104,Fish,0
20105,Flower,1260178
20106,Gravel,0
20107,Sugar,0
20108,Fish,0
20109,Flower,0
20110,Gravel,0
20111,Sugar,427116
20112,Fish,0
20113,Flower,0
20114,Gravel,0
20115,Sugar,2662684
20116,Fish,0
20117,Flower,707152
20118,Gravel,0
20119,Sugar,1168602
20120,Fish,907900
20121,Flower,0
20122,Gravel,0
20123,Sugar,0
20124,Fish,0
20125,Flower,773049
20126,Gravel,0
20127,Sugar,0
20128,Fish,626684
20129,Flower,0
20130,Gravel,0
20131,Sugar,1207581
20132,Fish,653709
20133,Flower,548696
